Day,Time (HHMM),AirTemp (degC),AirPress (Pa),WindVel (m/s),WindDir (deg)
2,1309,27.095,101266.3333,1.5432,278.25
2,1310,27.1,101266.6667,1.5432,277.5
2,1311,27.105,101267,1.5432,276.75
2,1312,27.11,101267.3333,1.5432,276
2,1313,27.115,101267.6667,1.5432,275.25
2,1314,27.12,101268,1.5432,274.5
2,1315,27.125,101268.3333,1.5432,273.75
2,1316,27.13,101268.6667,1.5432,273
2,1317,27.135,101269,1.5432,272.25
2,1318,27.14,101269.3333,1.5432,271.5
2,1319,27.145,101269.6667,1.5432,270.75
2,1320,27.15,101270,1.5432,270
2,1321,27.155,101270.3333,1.5432,269.25
2,1322,27.16,101270.6667,1.5432,268.5
2,1323,27.165,101271,1.5432,267.75
2,1324,27.17,101271.3333,1.5432,267
2,1325,27.175,101271.6667,1.5432,266.25
2,1326,27.18,101272,1.5432,265.5
2,1327,27.185,101272.3333,1.5432,264.75
2,1328,27.19,101272.6667,1.5432,264
2,1329,27.195,101273,1.5432,263.25
2,1330,27.2,101273.3333,1.5432,262.5
2,1331,27.205,101273.6667,1.5432,261.75
2,1332,27.21,101274,1.5432,261
2,1333,27.215,101274.3333,1.5432,260.25
2,1334,27.22,101274.6667,1.5432,259.5
2,1335,27.225,101275,1.5432,258.75
2,1336,27.23,101275.3333,1.5432,258
2,1337,27.235,101275.6667,1.5432,257.25
2,1338,27.24,101276,1.5432,256.5
2,1339,27.245,101276.3333,1.5432,255.75
2,1340,27.25,101276.6667,1.5432,255
2,1341,27.255,101277,1.5432,254.25
2,1342,27.26,101277.3333,1.5432,253.5
2,1343,27.265,101277.6667,1.5432,252.75
2,1344,27.27,101278,1.5432,252
2,1345,27.275,101278.3333,1.5432,251.25
2,1346,27.28,101278.6667,1.5432,250.5
2,1347,27.285,101279,1.5432,249.75
2,1348,27.29,101279.3333,1.5432,249
2,1349,27.295,101279.6667,1.5432,248.25
2,1350,27.3,101280,1.5432,247.5
2,1351,27.295,101279.8333,1.551773333,247.5
2,1352,27.29,101279.6667,1.560346667,247.5
2,1353,27.285,101279.5,1.56892,247.5
2,1354,27.28,101279.3333,1.577493333,247.5
2,1355,27.275,101279.1667,1.586066667,247.5
2,1356,27.27,101279,1.59464,247.5
2,1357,27.265,101278.8333,1.603213333,247.5
2,1358,27.26,101278.6667,1.611786667,247.5
2,1359,27.255,101278.5,1.62036,247.5
2,1400,27.25,101278.3333,1.628933333,247.5
2,1401,27.245,101278.1667,1.637506667,247.5
2,1402,27.24,101278,1.64608,247.5
2,1403,27.235,101277.8333,1.654653333,247.5
2,1404,27.23,101277.6667,1.663226667,247.5
2,1405,27.225,101277.5,1.6718,247.5
2,1406,27.22,101277.3333,1.680373333,247.5
2,1407,27.215,101277.1667,1.688946667,247.5
2,1408,27.21,101277,1.69752,247.5
2,1409,27.205,101276.8333,1.706093333,247.5
2,1410,27.2,101276.6667,1.714666667,247.5
2,1411,27.195,101276.5,1.72324,247.5
2,1412,27.19,101276.3333,1.731813333,247.5
2,1413,27.185,101276.1667,1.740386667,247.5
2,1414,27.18,101276,1.74896,247.5
2,1415,27.175,101275.8333,1.757533333,247.5
2,1416,27.17,101275.6667,1.766106667,247.5
2,1417,27.165,101275.5,1.77468,247.5
2,1418,27.16,101275.3333,1.783253333,247.5
2,1419,27.155,101275.1667,1.791826667,247.5
2,1420,27.15,101275,1.8004,247.5
2,1421,27.145,101274.8333,1.808973333,247.5
2,1422,27.14,101274.6667,1.817546667,247.5
2,1423,27.135,101274.5,1.82612,247.5
2,1424,27.13,101274.3333,1.834693333,247.5
2,1425,27.125,101274.1667,1.843266667,247.5
2,1426,27.12,101274,1.85184,247.5
2,1427,27.115,101273.8333,1.860413333,247.5
2,1428,27.11,101273.6667,1.868986667,247.5
2,1429,27.105,101273.5,1.87756,247.5
2,1430,27.1,101273.3333,1.886133333,247.5
2,1431,27.095,101273.1667,1.894706667,247.5
2,1432,27.09,101273,1.90328,247.5
2,1433,27.085,101272.8333,1.911853333,247.5
2,1434,27.08,101272.6667,1.920426667,247.5
2,1435,27.075,101272.5,1.929,247.5
2,1436,27.07,101272.3333,1.937573333,247.5
2,1437,27.065,101272.1667,1.946146667,247.5
2,1438,27.06,101272,1.95472,247.5
2,1439,27.055,101271.8333,1.963293333,247.5
2,1440,27.05,101271.6667,1.971866667,247.5
2,1441,27.045,101271.5,1.98044,247.5
2,1442,27.04,101271.3333,1.989013333,247.5
2,1443,27.035,101271.1667,1.997586667,247.5
2,1444,27.03,101271,2.00616,247.5
2,1445,27.025,101270.8333,2.014733333,247.5
2,1446,27.02,101270.6667,2.023306667,247.5
2,1447,27.015,101270.5,2.03188,247.5
2,1448,27.01,101270.3333,2.040453333,247.5
2,1449,27.005,101270.1667,2.049026667,247.5
2,1450,27,101270,2.0576,247.5
2,1451,26.995,101269.6667,2.049026667,247.5
2,1452,26.99,101269.3333,2.040453333,247.5
2,1453,26.985,101269,2.03188,247.5
2,1454,26.98,101268.6667,2.023306667,247.5
2,1455,26.975,101268.3333,2.014733333,247.5
2,1456,26.97,101268,2.00616,247.5
2,1457,26.965,101267.6667,1.997586667,247.5
2,1458,26.96,101267.3333,1.989013333,247.5
2,1459,26.955,101267,1.98044,247.5
2,1500,26.95,101266.6667,1.971866667,247.5
2,1501,26.945,101266.3333,1.963293333,247.5
2,1502,26.94,101266,1.95472,247.5
2,1503,26.935,101265.6667,1.946146667,247.5
2,1504,26.93,101265.3333,1.937573333,247.5
2,1505,26.925,101265,1.929,247.5
2,1506,26.92,101264.6667,1.920426667,247.5
2,1507,26.915,101264.3333,1.911853333,247.5
2,1508,26.91,101264,1.90328,247.5
2,1509,26.905,101263.6667,1.894706667,247.5
2,1510,26.9,101263.3333,1.886133333,247.5
2,1511,26.895,101263,1.87756,247.5
2,1512,26.89,101262.6667,1.868986667,247.5
2,1513,26.885,101262.3333,1.860413333,247.5
2,1514,26.88,101262,1.85184,247.5
2,1515,26.875,101261.6667,1.843266667,247.5
2,1516,26.87,101261.3333,1.834693333,247.5
2,1517,26.865,101261,1.82612,247.5
2,1518,26.86,101260.6667,1.817546667,247.5
2,1519,26.855,101260.3333,1.808973333,247.5
2,1520,26.85,101260,1.8004,247.5
2,1521,26.845,101259.6667,1.791826667,247.5
2,1522,26.84,101259.3333,1.783253333,247.5
2,1523,26.835,101259,1.77468,247.5
2,1524,26.83,101258.6667,1.766106667,247.5
2,1525,26.825,101258.3333,1.757533333,247.5
2,1526,26.82,101258,1.74896,247.5
2,1527,26.815,101257.6667,1.740386667,247.5
2,1528,26.81,101257.3333,1.731813333,247.5
2,1529,26.805,101257,1.72324,247.5
2,1530,26.8,101256.6667,1.714666667,247.5
2,1531,26.795,101256.3333,1.706093333,247.5
2,1532,26.79,101256,1.69752,247.5
2,1533,26.785,101255.6667,1.688946667,247.5
2,1534,26.78,101255.3333,1.680373333,247.5
2,1535,26.775,101255,1.6718,247.5
2,1536,26.77,101254.6667,1.663226667,247.5
2,1537,26.765,101254.3333,1.654653333,247.5
2,1538,26.76,101254,1.64608,247.5
2,1539,26.755,101253.6667,1.637506667,247.5
2,1540,26.75,101253.3333,1.628933333,247.5
2,1541,26.745,101253,1.62036,247.5
2,1542,26.74,101252.6667,1.611786667,247.5
2,1543,26.735,101252.3333,1.603213333,247.5
2,1544,26.73,101252,1.59464,247.5
2,1545,26.725,101251.6667,1.586066667,247.5
2,1546,26.72,101251.3333,1.577493333,247.5
2,1547,26.715,101251,1.56892,247.5
2,1548,26.71,101250.6667,1.560346667,247.5
2,1549,26.705,101250.3333,1.551773333,247.5
2,1550,26.7,101250,1.5432,247.5
2,1551,26.68166667,101249.1667,1.5432,247.125
2,1552,26.66333333,101248.3333,1.5432,246.75
2,1553,26.645,101247.5,1.5432,246.375
2,1554,26.62666667,101246.6667,1.5432,246
2,1555,26.60833333,101245.8333,1.5432,245.625
2,1556,26.59,101245,1.5432,245.25
2,1557,26.57166667,101244.1667,1.5432,244.875
2,1558,26.55333333,101243.3333,1.5432,244.5
2,1559,26.535,101242.5,1.5432,244.125
2,1600,26.51666667,101241.6667,1.5432,243.75
2,1601,26.49833333,101240.8333,1.5432,243.375
2,1602,26.48,101240,1.5432,243
2,1603,26.46166667,101239.1667,1.5432,242.625
2,1604,26.44333333,101238.3333,1.5432,242.25
2,1605,26.425,101237.5,1.5432,241.875
2,1606,26.40666667,101236.6667,1.5432,241.5
2,1607,26.38833333,101235.8333,1.5432,241.125
2,1608,26.37,101235,1.5432,240.75
2,1609,26.35166667,101234.1667,1.5432,240.375
2,1610,26.33333333,101233.3333,1.5432,240
2,1611,26.315,101232.5,1.5432,239.625
2,1612,26.29666667,101231.6667,1.5432,239.25
2,1613,26.27833333,101230.8333,1.5432,238.875
2,1614,26.26,101230,1.5432,238.5
2,1615,26.24166667,101229.1667,1.5432,238.125
2,1616,26.22333333,101228.3333,1.5432,237.75
2,1617,26.205,101227.5,1.5432,237.375
2,1618,26.18666667,101226.6667,1.5432,237
2,1619,26.16833333,101225.8333,1.5432,236.625
2,1620,26.15,101225,1.5432,236.25
2,1621,26.13166667,101224.1667,1.5432,235.875
2,1622,26.11333333,101223.3333,1.5432,235.5
2,1623,26.095,101222.5,1.5432,235.125
2,1624,26.07666667,101221.6667,1.5432,234.75
2,1625,26.05833333,101220.8333,1.5432,234.375
2,1626,26.04,101220,1.5432,234
2,1627,26.02166667,101219.1667,1.5432,233.625
2,1628,26.00333333,101218.3333,1.5432,233.25
2,1629,25.985,101217.5,1.5432,232.875
2,1630,25.96666667,101216.6667,1.5432,232.5
2,1631,25.94833333,101215.8333,1.5432,232.125
2,1632,25.93,101215,1.5432,231.75
2,1633,25.91166667,101214.1667,1.5432,231.375
2,1634,25.89333333,101213.3333,1.5432,231
2,1635,25.875,101212.5,1.5432,230.625
2,1636,25.85666667,101211.6667,1.5432,230.25
2,1637,25.83833333,101210.8333,1.5432,229.875
2,1638,25.82,101210,1.5432,229.5
2,1639,25.80166667,101209.1667,1.5432,229.125
2,1640,25.78333333,101208.3333,1.5432,228.75
2,1641,25.765,101207.5,1.5432,228.375
2,1642,25.74666667,101206.6667,1.5432,228
2,1643,25.72833333,101205.8333,1.5432,227.625
2,1644,25.71,101205,1.5432,227.25
2,1645,25.69166667,101204.1667,1.5432,226.875
2,1646,25.67333333,101203.3333,1.5432,226.5
2,1647,25.655,101202.5,1.5432,226.125
2,1648,25.63666667,101201.6667,1.5432,225.75
2,1649,25.61833333,101200.8333,1.5432,225.375
2,1650,25.6,101200,1.5432,225
2,1651,25.57333333,101199.5,1.5432,225.375
2,1652,25.54666667,101199,1.5432,225.75
2,1653,25.52,101198.5,1.5432,226.125
2,1654,25.49333333,101198,1.5432,226.5
2,1655,25.46666667,101197.5,1.5432,226.875
2,1656,25.44,101197,1.5432,227.25
2,1657,25.41333333,101196.5,1.5432,227.625
2,1658,25.38666667,101196,1.5432,228
2,1659,25.36,101195.5,1.5432,228.375
2,1700,25.33333333,101195,1.5432,228.75
2,1701,25.30666667,101194.5,1.5432,229.125
2,1702,25.28,101194,1.5432,229.5
2,1703,25.25333333,101193.5,1.5432,229.875
2,1704,25.22666667,101193,1.5432,230.25
2,1705,25.2,101192.5,1.5432,230.625
2,1706,25.17333333,101192,1.5432,231
2,1707,25.14666667,101191.5,1.5432,231.375
2,1708,25.12,101191,1.5432,231.75
2,1709,25.09333333,101190.5,1.5432,232.125
2,1710,25.06666667,101190,1.5432,232.5
2,1711,25.04,101189.5,1.5432,232.875
2,1712,25.01333333,101189,1.5432,233.25
2,1713,24.98666667,101188.5,1.5432,233.625
2,1714,24.96,101188,1.5432,234
2,1715,24.93333333,101187.5,1.5432,234.375
2,1716,24.90666667,101187,1.5432,234.75
2,1717,24.88,101186.5,1.5432,235.125
2,1718,24.85333333,101186,1.5432,235.5
2,1719,24.82666667,101185.5,1.5432,235.875
2,1720,24.8,101185,1.5432,236.25
2,1721,24.77333333,101184.5,1.5432,236.625
2,1722,24.74666667,101184,1.5432,237
2,1723,24.72,101183.5,1.5432,237.375
2,1724,24.69333333,101183,1.5432,237.75
2,1725,24.66666667,101182.5,1.5432,238.125
2,1726,24.64,101182,1.5432,238.5
2,1727,24.61333333,101181.5,1.5432,238.875
2,1728,24.58666667,101181,1.5432,239.25
2,1729,24.56,101180.5,1.5432,239.625
2,1730,24.53333333,101180,1.5432,240
2,1731,24.50666667,101179.5,1.5432,240.375
2,1732,24.48,101179,1.5432,240.75
2,1733,24.45333333,101178.5,1.5432,241.125
2,1734,24.42666667,101178,1.5432,241.5
2,1735,24.4,101177.5,1.5432,241.875
2,1736,24.37333333,101177,1.5432,242.25
2,1737,24.34666667,101176.5,1.5432,242.625
2,1738,24.32,101176,1.5432,243
2,1739,24.29333333,101175.5,1.5432,243.375
2,1740,24.26666667,101175,1.5432,243.75
2,1741,24.24,101174.5,1.5432,244.125
2,1742,24.21333333,101174,1.5432,244.5
2,1743,24.18666667,101173.5,1.5432,244.875
2,1744,24.16,101173,1.5432,245.25
2,1745,24.13333333,101172.5,1.5432,245.625
2,1746,24.10666667,101172,1.5432,246
2,1747,24.08,101171.5,1.5432,246.375
2,1748,24.05333333,101171,1.5432,246.75
2,1749,24.02666667,101170.5,1.5432,247.125
2,1750,24,101170,1.5432,247.5
2,1751,23.99,101170.6667,1.5432,246.75
2,1752,23.98,101171.3333,1.5432,246
2,1753,23.97,101172,1.5432,245.25
2,1754,23.96,101172.6667,1.5432,244.5
2,1755,23.95,101173.3333,1.5432,243.75
2,1756,23.94,101174,1.5432,243
2,1757,23.93,101174.6667,1.5432,242.25
2,1758,23.92,101175.3333,1.5432,241.5
2,1759,23.91,101176,1.5432,240.75
2,1800,23.9,101176.6667,1.5432,240
2,1801,23.89,101177.3333,1.5432,239.25
2,1802,23.88,101178,1.5432,238.5
2,1803,23.87,101178.6667,1.5432,237.75
2,1804,23.86,101179.3333,1.5432,237
2,1805,23.85,101180,1.5432,236.25
2,1806,23.84,101180.6667,1.5432,235.5
2,1807,23.83,101181.3333,1.5432,234.75
2,1808,23.82,101182,1.5432,234
2,1809,23.81,101182.6667,1.5432,233.25
2,1810,23.8,101183.3333,1.5432,232.5
2,1811,23.79,101184,1.5432,231.75
2,1812,23.78,101184.6667,1.5432,231
2,1813,23.77,101185.3333,1.5432,230.25
2,1814,23.76,101186,1.5432,229.5
2,1815,23.75,101186.6667,1.5432,228.75
2,1816,23.74,101187.3333,1.5432,228
2,1817,23.73,101188,1.5432,227.25
2,1818,23.72,101188.6667,1.5432,226.5
2,1819,23.71,101189.3333,1.5432,225.75
2,1820,23.7,101190,1.5432,225
2,1821,23.69,101190.6667,1.5432,224.25
2,1822,23.68,101191.3333,1.5432,223.5
2,1823,23.67,101192,1.5432,222.75
2,1824,23.66,101192.6667,1.5432,222
2,1825,23.65,101193.3333,1.5432,221.25
2,1826,23.64,101194,1.5432,220.5
2,1827,23.63,101194.6667,1.5432,219.75
2,1828,23.62,101195.3333,1.5432,219
2,1829,23.61,101196,1.5432,218.25
2,1830,23.6,101196.6667,1.5432,217.5
2,1831,23.59,101197.3333,1.5432,216.75
2,1832,23.58,101198,1.5432,216
2,1833,23.57,101198.6667,1.5432,215.25
2,1834,23.56,101199.3333,1.5432,214.5
2,1835,23.55,101200,1.5432,213.75
2,1836,23.54,101200.6667,1.5432,213
2,1837,23.53,101201.3333,1.5432,212.25
2,1838,23.52,101202,1.5432,211.5
2,1839,23.51,101202.6667,1.5432,210.75
2,1840,23.5,101203.3333,1.5432,210
2,1841,23.49,101204,1.5432,209.25
2,1842,23.48,101204.6667,1.5432,208.5
2,1843,23.47,101205.3333,1.5432,207.75
2,1844,23.46,101206,1.5432,207
2,1845,23.45,101206.6667,1.5432,206.25
2,1846,23.44,101207.3333,1.5432,205.5
2,1847,23.43,101208,1.5432,204.75
2,1848,23.42,101208.6667,1.5432,204
2,1849,23.41,101209.3333,1.5432,203.25
2,1850,23.4,101210,1.5432,202.5
2,1851,23.39,101210.6667,1.534626667,200.25
2,1852,23.38,101211.3333,1.526053333,198
2,1853,23.37,101212,1.51748,195.75
2,1854,23.36,101212.6667,1.508906667,193.5
2,1855,23.35,101213.3333,1.500333333,191.25
2,1856,23.34,101214,1.49176,189
2,1857,23.33,101214.6667,1.483186667,186.75
2,1858,23.32,101215.3333,1.474613333,184.5
2,1859,23.31,101216,1.46604,182.25
2,1900,23.3,101216.6667,1.457466667,180
2,1901,23.29,101217.3333,1.448893333,177.75
2,1902,23.28,101218,1.44032,175.5
2,1903,23.27,101218.6667,1.431746667,173.25
2,1904,23.26,101219.3333,1.423173333,171
2,1905,23.25,101220,1.4146,168.75
2,1906,23.24,101220.6667,1.406026667,166.5
2,1907,23.23,101221.3333,1.397453333,164.25
2,1908,23.22,101222,1.38888,162
2,1909,23.21,101222.6667,1.380306667,159.75
2,1910,23.2,101223.3333,1.371733333,157.5
2,1911,23.19,101224,1.36316,155.25
2,1912,23.18,101224.6667,1.354586667,153
2,1913,23.17,101225.3333,1.346013333,150.75
2,1914,23.16,101226,1.33744,148.5
2,1915,23.15,101226.6667,1.328866667,146.25
2,1916,23.14,101227.3333,1.320293333,144
2,1917,23.13,101228,1.31172,141.75
2,1918,23.12,101228.6667,1.303146667,139.5
2,1919,23.11,101229.3333,1.294573333,137.25
2,1920,23.1,101230,1.286,135
2,1921,23.09,101230.6667,1.277426667,132.75
2,1922,23.08,101231.3333,1.268853333,130.5
2,1923,23.07,101232,1.26028,128.25
2,1924,23.06,101232.6667,1.251706667,126
2,1925,23.05,101233.3333,1.243133333,123.75
2,1926,23.04,101234,1.23456,121.5
2,1927,23.03,101234.6667,1.225986667,119.25
2,1928,23.02,101235.3333,1.217413333,117
2,1929,23.01,101236,1.20884,114.75
2,1930,23,101236.6667,1.200266667,112.5
2,1931,22.99,101237.3333,1.191693333,110.25
2,1932,22.98,101238,1.18312,108
2,1933,22.97,101238.6667,1.174546667,105.75
2,1934,22.96,101239.3333,1.165973333,103.5
2,1935,22.95,101240,1.1574,101.25
2,1936,22.94,101240.6667,1.148826667,99
2,1937,22.93,101241.3333,1.140253333,96.75
2,1938,22.92,101242,1.13168,94.5
2,1939,22.91,101242.6667,1.123106667,92.25
2,1940,22.9,101243.3333,1.114533333,90
2,1941,22.89,101244,1.10596,87.75
2,1942,22.88,101244.6667,1.097386667,85.5
2,1943,22.87,101245.3333,1.088813333,83.25
2,1944,22.86,101246,1.08024,81
2,1945,22.85,101246.6667,1.071666667,78.75
2,1946,22.84,101247.3333,1.063093333,76.5
2,1947,22.83,101248,1.05452,74.25
2,1948,22.82,101248.6667,1.045946667,72
2,1949,22.81,101249.3333,1.037373333,69.75
2,1950,22.8,101250,1.0288,67.5
2,1951,22.79,101250.5,1.037373333,67.875
2,1952,22.78,101251,1.045946667,68.25
2,1953,22.77,101251.5,1.05452,68.625
2,1954,22.76,101252,1.063093333,69
2,1955,22.75,101252.5,1.071666667,69.375
2,1956,22.74,101253,1.08024,69.75
2,1957,22.73,101253.5,1.088813333,70.125
2,1958,22.72,101254,1.097386667,70.5
2,1959,22.71,101254.5,1.10596,70.875
2,2000,22.7,101255,1.114533333,71.25
2,2001,22.69,101255.5,1.123106667,71.625
2,2002,22.68,101256,1.13168,72
2,2003,22.67,101256.5,1.140253333,72.375
2,2004,22.66,101257,1.148826667,72.75
2,2005,22.65,101257.5,1.1574,73.125
2,2006,22.64,101258,1.165973333,73.5
2,2007,22.63,101258.5,1.174546667,73.875
2,2008,22.62,101259,1.18312,74.25
2,2009,22.61,101259.5,1.191693333,74.625
2,2010,22.6,101260,1.200266667,75
2,2011,22.59,101260.5,1.20884,75.375
2,2012,22.58,101261,1.217413333,75.75
2,2013,22.57,101261.5,1.225986667,76.125
2,2014,22.56,101262,1.23456,76.5
2,2015,22.55,101262.5,1.243133333,76.875
2,2016,22.54,101263,1.251706667,77.25
2,2017,22.53,101263.5,1.26028,77.625
2,2018,22.52,101264,1.268853333,78
2,2019,22.51,101264.5,1.277426667,78.375
2,2020,22.5,101265,1.286,78.75
2,2021,22.49,101265.5,1.294573333,79.125
2,2022,22.48,101266,1.303146667,79.5
2,2023,22.47,101266.5,1.31172,79.875
2,2024,22.46,101267,1.320293333,80.25
2,2025,22.45,101267.5,1.328866667,80.625
2,2026,22.44,101268,1.33744,81
2,2027,22.43,101268.5,1.346013333,81.375
2,2028,22.42,101269,1.354586667,81.75
2,2029,22.41,101269.5,1.36316,82.125
2,2030,22.4,101270,1.371733333,82.5
2,2031,22.39,101270.5,1.380306667,82.875
2,2032,22.38,101271,1.38888,83.25
2,2033,22.37,101271.5,1.397453333,83.625
2,2034,22.36,101272,1.406026667,84
2,2035,22.35,101272.5,1.4146,84.375
2,2036,22.34,101273,1.423173333,84.75
2,2037,22.33,101273.5,1.431746667,85.125
2,2038,22.32,101274,1.44032,85.5
2,2039,22.31,101274.5,1.448893333,85.875
2,2040,22.3,101275,1.457466667,86.25
2,2041,22.29,101275.5,1.46604,86.625
2,2042,22.28,101276,1.474613333,87
2,2043,22.27,101276.5,1.483186667,87.375
2,2044,22.26,101277,1.49176,87.75
2,2045,22.25,101277.5,1.500333333,88.125
2,2046,22.24,101278,1.508906667,88.5
2,2047,22.23,101278.5,1.51748,88.875
2,2048,22.22,101279,1.526053333,89.25
2,2049,22.21,101279.5,1.534626667,89.625
2,2050,22.2,101280,1.5432,90
2,2051,22.25666667,101281,1.534626667,90.375
2,2052,22.31333333,101282,1.526053333,90.75
2,2053,22.37,101283,1.51748,91.125
2,2054,22.42666667,101284,1.508906667,91.5
2,2055,22.48333333,101285,1.500333333,91.875
2,2056,22.54,101286,1.49176,92.25
2,2057,22.59666667,101287,1.483186667,92.625
2,2058,22.65333333,101288,1.474613333,93
2,2059,22.71,101289,1.46604,93.375
2,2100,22.76666667,101290,1.457466667,93.75
2,2101,22.82333333,101291,1.448893333,94.125
2,2102,22.88,101292,1.44032,94.5
2,2103,22.93666667,101293,1.431746667,94.875
2,2104,22.99333333,101294,1.423173333,95.25
2,2105,23.05,101295,1.4146,95.625
2,2106,23.10666667,101296,1.406026667,96
2,2107,23.16333333,101297,1.397453333,96.375
2,2108,23.22,101298,1.38888,96.75
2,2109,23.27666667,101299,1.380306667,97.125
2,2110,23.33333333,101300,1.371733333,97.5
2,2111,23.39,101301,1.36316,97.875
2,2112,23.44666667,101302,1.354586667,98.25
2,2113,23.50333333,101303,1.346013333,98.625
2,2114,23.56,101304,1.33744,99
2,2115,23.61666667,101305,1.328866667,99.375
2,2116,23.67333333,101306,1.320293333,99.75
2,2117,23.73,101307,1.31172,100.125
2,2118,23.78666667,101308,1.303146667,100.5
2,2119,23.84333333,101309,1.294573333,100.875
2,2120,23.9,101310,1.286,101.25
2,2121,23.95666667,101311,1.277426667,101.625
2,2122,24.01333333,101312,1.268853333,102
2,2123,24.07,101313,1.26028,102.375
2,2124,24.12666667,101314,1.251706667,102.75
2,2125,24.18333333,101315,1.243133333,103.125
2,2126,24.24,101316,1.23456,103.5
2,2127,24.29666667,101317,1.225986667,103.875
2,2128,24.35333333,101318,1.217413333,104.25
2,2129,24.41,101319,1.20884,104.625
2,2130,24.46666667,101320,1.200266667,105
2,2131,24.52333333,101321,1.191693333,105.375
2,2132,24.58,101322,1.18312,105.75
2,2133,24.63666667,101323,1.174546667,106.125
2,2134,24.69333333,101324,1.165973333,106.5
2,2135,24.75,101325,1.1574,106.875
2,2136,24.80666667,101326,1.148826667,107.25
2,2137,24.86333333,101327,1.140253333,107.625
2,2138,24.92,101328,1.13168,108
2,2139,24.97666667,101329,1.123106667,108.375
2,2140,25.03333333,101330,1.114533333,108.75
2,2141,25.09,101331,1.10596,109.125
2,2142,25.14666667,101332,1.097386667,109.5
2,2143,25.20333333,101333,1.088813333,109.875
2,2144,25.26,101334,1.08024,110.25
2,2145,25.31666667,101335,1.071666667,110.625
2,2146,25.37333333,101336,1.063093333,111
2,2147,25.43,101337,1.05452,111.375
2,2148,25.48666667,101338,1.045946667,111.75
2,2149,25.54333333,101339,1.037373333,112.125
2,2150,25.6,101340,1.0288,112.5
2,2151,25.64,101341,1.0288,111.375
2,2152,25.68,101342,1.0288,110.25
2,2153,25.72,101343,1.0288,109.125
2,2154,25.76,101344,1.0288,108
2,2155,25.8,101345,1.0288,106.875
2,2156,25.84,101346,1.0288,105.75
2,2157,25.88,101347,1.0288,104.625
2,2158,25.92,101348,1.0288,103.5
2,2159,25.96,101349,1.0288,102.375
2,2200,26,101350,1.0288,101.25
2,2201,26.04,101351,1.0288,100.125
2,2202,26.08,101352,1.0288,99
2,2203,26.12,101353,1.0288,97.875
2,2204,26.16,101354,1.0288,96.75
2,2205,26.2,101355,1.0288,95.625
2,2206,26.24,101356,1.0288,94.5
2,2207,26.28,101357,1.0288,93.375
2,2208,26.32,101358,1.0288,92.25
2,2209,26.36,101359,1.0288,91.125
2,2210,26.4,101360,1.0288,90
2,2211,26.44,101361,1.0288,88.875
2,2212,26.48,101362,1.0288,87.75
2,2213,26.52,101363,1.0288,86.625
2,2214,26.56,101364,1.0288,85.5
2,2215,26.6,101365,1.0288,84.375
2,2216,26.64,101366,1.0288,83.25
2,2217,26.68,101367,1.0288,82.125
2,2218,26.72,101368,1.0288,81
2,2219,26.76,101369,1.0288,79.875
2,2220,26.8,101370,1.0288,78.75
